2000 40000
1833 119 20095
626 1780 34077
1140 1843 28560
1161 190 18074
1081 1363 38170
700 1202 4488
1773 1372 3868
1134 701 1180
794 1674 38457
1890 1206 25150
1709 1039 29620
1803 16 5399
231 1155 23593
791 667 35783
1216 1747 7497
1738 446 24699
225 570 10422
92 55 35475
1623 849 17148
431 738 20705
1932 798 95
1551 952 110
1301 1183 19264
1246 325 34282
1380 1892 4028
876 1629 38825
1926 205 9747
700 649 13801
174 271 21001
1673 702 20090
377 633 4887
472 536 28191
933 188 11373
549 1433 12049
830 1164 11940
858 40 1921
34 317 30125
1780 1016 16773
1933 1189 39396
1285 861 16449
1375 1590 13081
613 413 7968
803 1345 10156
527 1893 35940
575 723 1104
867 1932 29495
787 317 25811
1263 97 33179
36 381 10719
1431 1665 11932
1879 1391 17521
1311 4 23933
1631 1158 31277
138 1685 11522
77 611 6244
1532 1477 8527
1026 615 20843
1189 1878 9291
367 265 27671
1085 1695 9688
1016 1925 15430
888 1587 13433
820 1217 20943
449 1354 16627
1970 1783 1589
565 1314 31418
1091 692 24384
1933 232 14261
1576 598 10525
1246 34 12571
1285 1402 36847
715 289 12786
499 1461 28354
1441 1909 10060
419 1878 33842
360 794 13507
1777 1884 18550
160 168 34781
773 1743 11730
1649 1341 3764
220 977 15517
1418 1691 31805
203 542 29265
557 334 35525
968 1105 25754
809 1464 2547
667 1240 14430
1217 1751 34950
349 523 37044
79 172 8384
1842 743 31361
1358 512 1403
1514 715 8296
1131 1623 36630
655 590 15734
409 1750 27197
955 768 18788
1737 1984 18538
1038 333 37061
81 411 37584
817 604 32678
177 313 19189
1931 178 6255
227 1308 25877
856 315 818
941 723 4919
137 29 11687
924 117 36022
1813 1506 36354
1225 1587 17116
808 403 22071
1485 931 30383
674 861 22913
928 1439 36220
1157 294 18534
326 1234 35608
1245 1722 9989
1283 997 32457
1304 810 17963
10 34 39901
1125 1194 26655
1196 1030 9585
1930 1703 22797
1194 983 34588
1414 491 5233
299 816 26819
259 412 6540
599 46 39537
1055 1350 20698
1369 1359 27083
1269 835 16276
275 382 17306
211 664 9360
1008 1857 38694
1947 1622 11184
1179 273 352
1997 883 11115
537 1481 15161
425 887 4862
1474 256 16572
556 1876 23758
832 151 12140
489 713 1155
1848 72 17363
542 18 16985
77 1197 7609
780 1193 28491
247 81 2323
1759 857 5209
620 330 7816
1543 886 10044
1300 69 38546
1791 557 19258
945 756 11330
308 1649 9347
1644 78 14895
1252 857 18440
94 1103 22872
768 861 27729
1976 1832 6410
144 1726 29647
539 1026 33715
1084 816 28623
693 113 27379
374 772 25027
73 767 29104
967 370 36313
1406 463 17767
630 1230 24980
358 1557 22811
1119 52 20537
766 590 1914
480 25 19081
1455 1070 29545
833 1443 14316
211 1515 23082
1667 834 23451
1979 591 265
1745 1220 35846
1076 1929 11755
239 1048 15806
1127 1813 10748
1040 644 35124
472 98 28193
17 1282 37636
684 1845 25502
118 1511 10335
1920 1841 6926
185 1585 38145
382 1013 4426
136 1251 39473
294 377 5637
1041 1416 16632
164 239 21082
357 255 6363
344 1291 30207
1845 1408 38069
180 1327 29909
1457 1863 19846
1953 597 32858
378 732 8108
202 1025 2484
1838 65 14251
470 581 18841
1903 1289 13096
265 1632 36738
824 1476 145
892 7 35823
1153 1815 24038
998 1768 634
1855 497 17365
314 699 2742
1149 536 11158
1399 1357 37738
239 1259 27026
1686 1876 13009
423 1051 24837
919 294 29195
1094 1446 33010
1131 443 27129
116 649 19625
1832 962 2675
573 110 25563
83 1860 24919
1820 451 14530
1198 488 757
558 1263 13807
1394 533 4452
941 1626 9898
1950 1108 2692
1430 1223 15693
1406 1407 17006
81 1979 5468
1643 413 35327
913 233 38129
1442 1782 30617
550 691 5879
356 85 411
1160 1377 6389
1057 1326 11496
100 1107 9071
1792 512 12829
1150 592 32807
617 586 29220
1943 1499 39804
424 1292 7937
1040 1842 26627
1270 549 37063
32 1708 28439
420 1116 30116
268 1216 29222
1690 1359 38086
518 508 23029
1676 1476 9615
1247 1771 15465
1402 194 18756
1338 1233 12949
317 854 15498
1731 885 27205
170 1305 14321
637 1924 15888
211 1613 7598
296 130 6458
1676 1805 17933
1290 1404 33703
754 805 8248
1862 495 15832
810 811 18685
307 541 13570
1864 1062 3226
536 51 39149
775 261 3113
372 908 35242
1181 583 37398
1114 225 38801
1168 1330 31958
1768 1191 28452
1599 353 11262
284 659 10154
205 874 13568
1430 1761 11618
930 535 26230
42 1259 19137
1635 439 6071
1032 1904 295
185 1424 13625
142 1191 21167
593 1141 39519
206 1424 530
359 1980 7755
1926 1761 35516
1895 690 16050
124 1083 29660
1612 717 6451
1683 101 4354
329 637 6129
305 778 23671
1472 1722 32812
990 1927 8587
1871 637 4567
1626 915 20327
1141 809 11369
1542 1285 24451
1554 896 11168
4 930 1620
357 1259 38256
838 1563 29385
508 1034 7106
1319 376 15384
258 246 24372
824 223 11286
1502 1363 20447
870 1257 38083
1673 810 6978
1192 813 5908
811 1521 35166
1066 710 21080
802 1218 32114
1907 888 16841
1642 1497 19438
13 320 7661
1651 174 13375
449 1395 8983
531 1067 24144
1860 258 25308
1767 1420 16829
1284 837 33890
716 1638 27459
1181 1896 26699
21 1537 195
1810 1902 28867
1822 1904 13040
1197 352 434
531 1234 15501
675 1093 22110
1982 1212 25530
1162 847 16718
1052 1562 32356
510 742 32251
1208 1114 31788
1755 924 8041
621 745 15944
1660 293 32295
93 824 7880
1945 1850 33324
407 1831 34535
1936 1345 35734
653 748 21647
1360 1257 24389
1611 817 9854
1750 571 4777
1790 1191 5874
85 1202 26518
731 1294 35693
610 1591 17542
1933 1997 33725
820 284 21069
553 1288 9816
551 1000 27424
1291 610 20592
1145 711 29514
273 852 6704
498 936 37905
1016 1666 3551
708 627 35493
602 559 35841
678 1730 30124
98 634 27763
265 1185 24762
1688 475 9723
632 1619 14433
145 1892 39636
1201 741 28571
1457 1756 2588
1359 816 13214
851 1417 10125
691 94 27854
1166 191 18488
1281 455 3672
42 494 4146
1765 1125 26117
549 1622 34360
185 822 31100
1107 278 39208
47 1637 18023
1260 839 17791
1736 1530 32236
1590 1047 2426
429 327 7232
100 369 34077
597 485 23554
1065 1385 5175
1424 1921 21996
876 1028 24625
83 1074 16613
105 685 33452
247 421 30981
482 362 28379
907 790 20706
490 889 25426
566 1837 15910
119 902 35646
1645 677 11567
1992 1552 4946
617 1634 18371
1581 90 25055
1032 336 27827
364 817 18188
743 75 10977
1448 564 6217
873 1482 4406
1134 1952 35307
779 1597 5983
697 1940 23887
1642 908 15520
12 489 27962
1419 1520 6297
1245 236 15466
1785 978 21540
761 777 24456
1330 1 21937
1735 1486 30240
1393 616 18188
1727 1313 4128
1613 1306 5387
1485 1318 5875
1446 1088 31747
94 332 33982
1559 468 37311
1451 1229 22439
1906 910 14791
194 644 30276
785 36 20891
973 114 34555
1452 1727 39861
838 1563 11530
1065 1008 14617
811 1453 33300
1144 1364 5768
806 814 19348
1596 1071 257
386 1616 32900
1013 400 25287
255 1724 19752
810 1175 7478
670 365 33040
199 1429 4399
1167 591 4204
466 86 11567
233 891 732
1580 838 36154
1836 1223 19769
1087 235 14520
725 841 2244
477 1650 23418
306 671 39782
1698 1221 13562
448 387 20152
1003 1205 6237
921 1437 5479
1652 1369 316
157 1204 5538
277 643 4124
797 1719 16965
1040 547 34966
809 1205 21637
943 1254 21209
504 1701 15596
1008 1056 30800
1244 1976 32588
723 1980 3956
1038 136 21512
928 413 34506
1403 1561 28224
719 600 15123
1685 1760 6327
1673 702 27580
881 1558 39632
476 565 6687
1627 1808 16663
215 882 26642
522 1920 29129
33 1199 3893
538 601 5453
1114 1320 36052
236 1356 28164
914 1028 28865
493 1908 774
476 736 11338
1163 362 19498
177 928 34379
1170 1450 12650
298 1834 36200
543 724 32801
1995 189 8472
399 424 1827
562 1689 30854
1778 181 33113
552 1008 27848
241 170 38562
1738 698 21489
469 1867 13290
1118 517 35476
1318 1059 2551
470 1405 22739
1293 1803 27514
1471 364 23202
676 142 33734
1788 1045 18741
1636 1285 21263
549 1023 17960
389 1491 28179
31 960 1047
1506 629 20457
56 1450 11861
794 742 7664
659 212 36027
1860 887 38520
1593 1027 19564
333 1014 26849
1595 1562 36223
1907 1950 2065
85 1980 17024
1483 1837 30005
1939 1892 37454
1799 1037 4196
1814 1695 4759
193 1906 29998
712 1498 33024
628 183 38037
1828 129 39950
50 35 23899
114 471 32231
1489 1953 24067
1493 1891 38311
947 42 17699
1494 1855 33394
604 47 17651
953 1111 15149
1976 1738 37331
364 1565 21811
665 1966 33846
916 431 14316
1146 1919 621
1564 1412 16863
1874 710 34904
1573 555 15111
1318 1510 33509
968 463 8619
468 438 36356
150 1154 16272
1961 1818 24589
158 733 27019
825 230 36938
1445 1794 701
660 19 35762
1915 1943 26316
1025 1612 9825
534 932 12639
1152 1399 35077
1860 1901 20582
483 213 12751
1072 370 31836
90 1194 30065
1379 991 24210
79 1650 16229
1840 1564 16523
507 941 22135
684 1474 3418
1322 977 19168
750 1188 23068
1683 1671 33280
434 1094 1
269 1183 21195
685 562 6537
895 992 20186
1475 1184 6101
349 42 23041
835 725 24514
252 399 11843
1420 1148 25030
487 831 33052
119 1616 24145
119 236 21680
1665 920 22593
201 166 27584
738 1992 28767
839 341 5161
1879 1175 13885
745 1427 20283
587 1198 15783
1968 1684 20965
1020 154 8580
1516 625 6815
1195 641 2086
1787 842 22252
1723 1579 32595
841 769 16935
1 648 26462
1886 1392 28240
520 330 1437
654 297 5472
1618 1668 33626
549 1536 38602
1363 730 5242
1801 869 16435
52 591 12366
998 1783 39134
1933 1784 39781
746 21 31524
985 892 29853
421 1546 12502
1892 1163 12521
1869 1712 10408
470 1426 35138
64 1226 18358
498 1629 31300
863 627 19082
1997 911 23217
129 8 21237
1653 992 26129
1857 1764 13674
710 7 1188
1583 1876 37251
1990 697 8677
1479 760 30254
1836 1258 4235
1487 472 6861
569 820 4123
1785 949 26130
1374 953 17473
1502 1161 23236
1527 223 5242
1066 1805 33469
317 146 30166
1345 1625 36925
1950 1812 26534
184 1651 11358
1396 571 34177
1870 707 7477
1999 80 6429
1823 1933 9942
1058 1811 34164
652 877 4320
120 1545 10817
637 1241 8793
1914 1190 12957
799 1726 14607
156 1121 29177
333 991 36235
161 1341 24315
590 1516 8599
883 925 6410
1398 1576 11638
69 48 25182
885 1036 4774
1678 949 24315
634 1748 8040
1592 255 35513
1120 587 30855
1354 1100 20195
20 41 13710
619 923 34635
1028 320 4562
1017 388 36961
550 1624 1997
1323 1301 12945
1637 286 9044
29 229 5299
1541 1348 32237
395 1054 17336
941 1073 3376
1003 1691 298
1989 1070 34969
902 86 31708
1863 635 1332
1859 309 28984
1155 298 7622
199 326 31850
1849 1866 3550
85 612 2603
1421 1904 6027
1148 906 26070
1798 1246 29139
766 148 19577
826 10 22563
157 220 2872
1492 1726 21169
1113 276 1846
963 124 27711
512 209 38674
1466 1981 18577
1492 1480 17483
1561 1277 19080
1052 395 35227
980 1220 15588
1542 1728 2159
765 1219 7885
285 332 38160
130 1294 14636
192 157 13196
1217 1622 7528
1794 1465 1007
1628 1026 26636
707 429 3030
1934 1408 34601
1873 949 2680
32 66 19898
1916 702 6581
427 1184 38226
1062 1375 38382
257 592 2355
136 737 19820
1143 364 33197
1778 1422 31625
1159 1707 31032
1759 1580 10332
438 1611 12397
687 1878 7451
1268 304 4634
1493 1718 28008
227 326 28951
933 462 26039
752 1956 402
1948 1733 176
1924 891 27882
955 1001 15461
1287 1790 1423
35 476 37300
1485 95 33956
118 1940 6025
478 166 10350
1780 1098 7163
1819 202 1118
572 501 15202
747 425 12444
629 1379 27444
89 1017 15585
1864 1052 413
1163 888 28507
1470 1006 10798
1494 1483 32963
196 1262 6413
1358 1432 30966
828 4 23466
29 750 11890
473 1378 23621
268 1819 32637
205 1682 4040
617 1196 28928
1475 666 31933
273 159 33767
1587 706 23380
351 64 26812
1316 1243 815
1134 1271 21916
1023 95 1646
643 715 31816
1632 1271 33849
1671 1887 5044
598 1713 12061
882 337 24572
648 1924 9277
380 274 9692
1191 1942 26934
357 1075 32557
624 449 39003
269 1444 33717
436 1075 24987
284 1097 13225
1680 1695 26938
1740 928 33274
311 1928 21549
1588 307 38175
1631 1849 30468
565 557 25542
1121 1180 27990
475 1801 17785
192 236 34859
1530 520 32308
1107 199 6354
396 290 25281
21 601 39208
1570 540 31514
96 170 25362
563 1086 17918
456 558 27450
445 1033 19250
582 1224 17837
1440 1105 20708
99 211 29258
452 606 15548
1733 627 4148
940 548 37039
806 643 7560
519 1205 22646
789 1660 31203
238 456 32235
1839 1037 15810
1675 829 3267
383 927 7829
1640 1731 16435
1187 1463 11413
1686 754 17960
1076 1559 26954
636 78 32510
1633 1218 16521
1187 1455 3328
1422 1645 10717
1583 1319 29897
1201 53 13175
1030 45 6905
1816 1583 36367
1580 1621 17121
1539 696 17031
844 1683 21460
1353 1315 4677
225 502 30483
1552 275 38127
268 209 1798
164 1762 22202
1339 791 12246
243 958 23829
962 537 13801
434 427 22848
1464 1270 18531
1276 974 16197
1952 1198 7050
787 749 19676
1265 1369 29885
1062 1532 29998
1264 1222 38788
1861 1465 18097
41 426 26633
1841 1211 35059
689 674 26680
1571 301 37653
119 605 37202
1169 1391 32302
844 655 33670
1080 69 31202
1077 1684 34423
216 1896 10239
312 1937 35016
944 129 2226
354 1169 5252
1033 1091 25552
685 1210 20508
238 378 24250
540 1573 34905
209 1005 3325
1762 81 35360
537 649 23255
775 960 23543
143 256 13672
368 609 9192
1971 1994 32283
1875 1030 15492
382 1268 2221
632 1807 15793
1888 367 38797
1564 129 21230
923 665 38230
529 1791 35189
72 1933 27796
95 653 14757
1638 975 22750
272 849 2131
1763 1583 37398
335 566 33556
480 805 27923
1628 368 8051
1209 1642 1067
1438 522 20857
979 945 15142
774 1391 29794
1882 1029 22768
631 1300 15969
1114 1415 33551
511 101 12468
419 580 31272
341 560 5991
743 1768 11984
161 1206 28857
1017 184 3802
158 1309 23192
303 1191 12572
1071 173 4224
1391 1286 9990
1293 149 32090
1760 567 39022
1383 1259 29581
1725 353 21348
1708 513 8905
916 1881 31088
717 39 24749
261 341 11939
1184 1763 8111
1407 1505 11749
1396 797 23897
1486 556 30815
859 290 20425
439 14 777
138 73 9289
1043 989 23169
482 57 17559
1230 317 22252
1168 1853 16366
1631 1259 15871
1379 1007 10667
1627 844 9575
441 1702 3864
865 140 32230
1641 277 30302
1281 1671 19642
801 505 7699
712 1734 10367
963 1254 219
1328 1236 17830
1550 614 36836
217 240 5679
143 1032 3380
6 248 15871
235 1888 24499
889 1520 38170
530 672 674
580 1383 16759
1299 697 22012
1517 377 17247
1346 1926 14212
181 142 36803
211 636 32186
1590 642 24433
1460 1228 10672
1959 468 191
480 998 5215
1505 1929 10597
263 1227 31294
627 1096 3670
225 441 19947
437 974 14441
1591 1536 33076
1777 1126 39717
209 937 19297
1233 1247 5764
1775 1726 15113
989 1230 11394
1938 1845 8620
1583 471 39715
1252 695 2508
1550 1483 13833
1990 1074 39368
1066 1202 38845
1134 1762 28134
782 994 35380
546 769 11458
10 1757 37039
1755 1694 8883
375 1276 25353
441 879 20048
1300 429 3530
1484 770 8955
1204 1835 32156
400 969 13918
533 1750 4911
265 647 38031
74 1009 5788
1112 763 27833
1995 1489 15461
1699 282 8691
98 1933 27471
1980 1417 6241
934 620 14427
1442 1371 11747
1711 1904 13849
973 520 22847
1004 593 13855
1143 1704 30970
1327 50 2810
787 101 9091
1830 198 5024
1300 529 792
1892 1463 35763
319 1256 25133
65 966 33388
1913 1938 15907
1112 941 20499
966 435 555
287 1762 4956
1097 900 19056
539 729 15606
1562 29 38134
705 272 11948
467 590 9203
1600 1007 36520
1339 1271 22458
1246 382 37750
96 1700 8185
650 1986 34298
1958 1434 15197
1013 1973 35926
618 1886 306
1104 591 34577
1051 1409 29519
606 1360 36877
1125 699 30499
1582 1944 36881
1684 391 18932
220 1041 11269
517 998 16703
65 362 37027
342 1332 37264
647 435 18206
1576 1485 15615
1446 90 10974
674 1215 37672
1172 1148 27967
404 1183 2358
1335 1402 37750
604 270 19099
1658 335 5460
684 676 5143
1947 1675 23577
153 1602 25414
119 1399 23503
1092 72 7069
1116 1243 38569
1434 1647 35751
1791 1333 3153
1540 1936 11422
990 1945 32108
802 980 21136
1944 927 18810
1521 1431 8763
934 1901 24161
788 1344 18232
1857 459 17826
425 245 19824
175 35 3157
1679 1927 15444
1453 1268 33389
1560 69 6720
1047 13 19998
208 1885 11428
970 818 25680
1130 1605 1024
1713 1813 7834
1891 589 34078
1714 1116 38465
870 794 22391
666 598 37658
406 158 6079
1125 1556 20091
1123 1764 15975
902 733 19144
582 215 13100
1957 1927 4913
1790 169 25853
220 1883 38968
684 1104 114
1426 121 711
1435 526 29220
1513 1651 26776
1955 1125 8539
1929 26 19623
1424 959 7837
524 915 24116
1788 1057 6284
1640 1276 14166
960 1959 3622
1073 1736 33742
135 1170 14268
1707 1035 28270
482 989 15746
1372 918 28123
994 341 7434
1183 1216 38348
1298 1003 37756
1581 643 3383
99 1602 13693
1720 1026 7428
1813 1160 18598
432 1218 9632
701 1699 36972
798 1422 241
921 768 34934
354 1950 34149
1053 1247 39152
1161 1179 35794
543 1629 15747
236 1700 19124
1663 1513 6635
612 1944 3853
595 997 33903
1567 1794 25325
1807 1066 30444
740 1771 24393
1241 824 23991
392 1984 35521
537 526 33150
635 761 13201
1758 776 16713
392 1739 7009
244 334 12357
499 252 8502
175 58 19920
618 1150 17690
1010 390 36513
1352 1133 26848
872 1669 35726
373 303 36838
1574 412 37613
638 1155 9352
1998 1399 38037
354 249 4288
1208 423 24697
1127 1040 14198
816 401 6939
1681 1752 2071
880 975 28091
605 1348 20745
1443 1273 39156
1407 1910 6311
1110 260 6061
1498 965 32309
137 172 23083
834 1650 16122
1383 466 28522
322 498 625
744 1377 11599
835 334 7298
1579 128 4570
1087 1534 12832
1749 996 39091
1809 493 12055
469 630 16579
1551 1815 36228
24 1197 5045
897 1870 39542
1521 614 39271
1471 1800 3604
1121 1730 2083
1690 816 35968
873 564 30963
315 724 17808
722 1192 789
1300 1094 955
1879 1117 32503
924 13 22373
817 1885 5338
439 1708 13137
394 828 22866
476 869 30034
444 1742 4597
1758 56 21673
1565 777 864
705 428 34310
11 307 25426
514 1230 31791
1238 398 14027
575 837 23734
63 1582 20913
1280 58 13782
1313 853 11523
262 610 5930
1934 527 9059
1149 1231 37486
1458 1594 3792
884 107 29373
1026 1344 30123
1052 270 5311
1138 332 34892
50 1611 949
183 1276 15801
1705 1537 26763
1987 1822 15289
1045 970 14871
882 428 26464
674 1663 2570
398 1040 38265
520 91 22534
1830 1580 1217
1074 1982 37180
374 164 455
175 221 8343
1289 207 6164
577 1603 27485
1799 484 33912
263 1509 39926
1184 259 965
1801 1130 7408
686 1312 2987
1903 385 1320
1082 758 23484
1888 1284 30056
230 572 30614
745 1500 34216
229 1299 31051
493 1913 24912
418 1448 5170
1735 1248 38299
1142 1934 9610
480 188 33994
1800 1269 25104
1283 1508 2387
1690 89 28959
303 1185 32810
518 1413 36108
1920 257 14372
831 1027 13820
2000 761 29067
651 1902 35352
260 381 37539
606 532 29159
1709 166 10666
95 1855 23106
1405 157 36290
215 1026 34055
674 946 10311
1046 128 37689
1217 128 4449
635 778 30702
1987 1389 39435
1877 1994 31966
1036 1702 28132
53 149 14338
1159 1553 28495
1800 119 17520
1854 793 8817
165 190 30945
205 1406 5424
654 40 10553
1707 378 15941
1493 255 11935
1459 1642 19988
1942 46 6136
279 1556 32041
1125 1356 14159
645 1209 21303
1813 1725 31492
757 282 11249
180 935 29641
732 993 2018
1025 486 38624
1311 296 12265
1298 237 2663
1786 867 218
1826 1992 33925
336 988 21486
1639 800 9562
1482 1557 35843
1083 88 21129
723 820 36122
740 196 32959
1364 1506 7254
1980 803 23490
642 940 8708
1212 765 35051
1488 1453 38
973 1443 25190
887 924 28746
1081 6 5185
210 728 12356
683 1820 22551
1641 1183 4056
894 1514 16859
735 156 19798
1442 1719 4915
493 1206 22719
882 531 18161
71 1769 19084
1168 849 29442
353 1058 2521
708 1740 20340
1259 1380 37874
1314 625 27388
524 1359 27895
674 801 39613
1940 1645 9170
658 526 38052
818 597 15820
253 1764 14669
1694 116 12078
567 1176 4170
1258 434 23901
1132 1747 38526
871 623 27884
765 1296 37036
729 1235 24680
250 1892 27206
302 1061 26154
473 1313 10269
1493 1359 24737
1923 1925 1912
92 1182 4345
1992 665 32443
517 1535 23065
753 651 28712
1788 1731 17946
468 1981 6189
25 634 15249
530 1458 16914
798 951 4272
1534 1225 12548
1445 1316 25729
1789 1659 30746
584 528 18632
2000 1280 17283
712 1419 19013
657 1886 29345
1198 262 9978
446 791 9436
1359 1589 38738
1982 1474 29962
529 919 23629
610 1059 7287
1355 1994 12166
1986 1994 33445
1620 705 20864
633 1713 39101
329 910 31715
307 1708 28505
94 1066 32445
1183 1400 31919
1496 1928 25189
1476 537 16599
1114 1891 38593
1280 229 30586
1076 1848 21290
291 832 25002
